student_id,academic_year,cohort,start_cohort,sub_cohort,status
447692da-7985-486f-9e7a-58c11b8fb41d,2024-2025,9,7,A,active
db8fe274-bbb5-4b39-9e3f-63e646c98774,2022-2023,7,7,A,active
db8fe274-bbb5-4b39-9e3f-63e646c98774,2023-2024,8,7,A,active
db8fe274-bbb5-4b39-9e3f-63e646c98774,2024-2025,9,7,A,active
6111d10e-cacd-4c97-8acf-4ea5ae9ecda0,2022-2023,7,7,A,active
6111d10e-cacd-4c97-8acf-4ea5ae9ecda0,2023-2024,8,7,A,active
6111d10e-cacd-4c97-8acf-4ea5ae9ecda0,2024-2025,9,7,A,active
710b7b97-7881-437f-bac1-0edecc543b6f,2022-2023,7,7,A,active
710b7b97-7881-437f-bac1-0edecc543b6f,2023-2024,8,7,A,active
710b7b97-7881-437f-bac1-0edecc543b6f,2024-2025,9,7,A,active
6fcbce22-9ca6-42e3-a2d3-2a7bd8dcdec7,2022-2023,7,7,A,active
6fcbce22-9ca6-42e3-a2d3-2a7bd8dcdec7,2023-2024,8,7,A,active
6fcbce22-9ca6-42e3-a2d3-2a7bd8dcdec7,2024-2025,9,7,A,active
c81a2b2a-1901-4d26-8525-53442e64c85c,2022-2023,7,7,A,active
c81a2b2a-1901-4d26-8525-53442e64c85c,2023-2024,8,7,A,active
c81a2b2a-1901-4d26-8525-53442e64c85c,2024-2025,9,7,A,active
8c5e9fe7-0bf4-4f0d-83da-f187594054b9,2022-2023,7,7,A,active
8c5e9fe7-0bf4-4f0d-83da-f187594054b9,2023-2024,8,7,A,active
8c5e9fe7-0bf4-4f0d-83da-f187594054b9,2024-2025,9,7,A,active
25c64cad-fc91-4a5c-ab61-cb73a8bc283a,2022-2023,7,7,A,active
25c64cad-fc91-4a5c-ab61-cb73a8bc283a,2023-2024,8,7,A,active
25c64cad-fc91-4a5c-ab61-cb73a8bc283a,2024-2025,9,7,A,active
1289904d-4d67-42b4-bd4f-46bdb1af4e1f,2022-2023,7,7,A,active
1289904d-4d67-42b4-bd4f-46bdb1af4e1f,2023-2024,8,7,A,active
1289904d-4d67-42b4-bd4f-46bdb1af4e1f,2024-2025,9,7,A,active
79433995-594e-42eb-8367-f9e782a628ad,2022-2023,7,7,A,active
79433995-594e-42eb-8367-f9e782a628ad,2023-2024,8,7,A,active
79433995-594e-42eb-8367-f9e782a628ad,2024-2025,9,7,A,active
994ff200-899d-44b9-8fd4-1339ef227ffc,2022-2023,7,7,A,active
994ff200-899d-44b9-8fd4-1339ef227ffc,2023-2024,8,7,A,active
994ff200-899d-44b9-8fd4-1339ef227ffc,2024-2025,9,7,A,active
48b9005e-04b0-4706-88e9-f13256b3438a,2022-2023,7,7,A,active
48b9005e-04b0-4706-88e9-f13256b3438a,2023-2024,8,7,A,active
48b9005e-04b0-4706-88e9-f13256b3438a,2024-2025,9,7,A,active
ae478ddd-bdf7-4c36-bd77-d2ea43c36e59,2022-2023,7,7,A,active
ae478ddd-bdf7-4c36-bd77-d2ea43c36e59,2023-2024,8,7,A,active
ae478ddd-bdf7-4c36-bd77-d2ea43c36e59,2024-2025,9,7,A,active
8b9f5bb1-a9c1-4cb5-aa59-7fe7401bab6e,2022-2023,7,7,A,active
8b9f5bb1-a9c1-4cb5-aa59-7fe7401bab6e,2023-2024,8,7,A,active
8b9f5bb1-a9c1-4cb5-aa59-7fe7401bab6e,2024-2025,9,7,A,active
99006de0-36b2-4332-942b-0dbeae059d8b,2022-2023,7,7,A,active
99006de0-36b2-4332-942b-0dbeae059d8b,2023-2024,8,7,A,active
99006de0-36b2-4332-942b-0dbeae059d8b,2024-2025,9,7,A,active
ef759656-ebbe-4f75-8934-dfc4a7931477,2022-2023,7,7,B,active
ef759656-ebbe-4f75-8934-dfc4a7931477,2023-2024,8,7,B,active
ef759656-ebbe-4f75-8934-dfc4a7931477,2024-2025,9,7,B,active
fc949718-c36a-47a1-b416-b02eba37a035,2022-2023,7,7,B,active
fc949718-c36a-47a1-b416-b02eba37a035,2023-2024,8,7,B,active
fc949718-c36a-47a1-b416-b02eba37a035,2024-2025,9,7,B,active
2eb2be9c-19fd-4413-b3e5-04107ace4b6c,2022-2023,7,7,B,active
2eb2be9c-19fd-4413-b3e5-04107ace4b6c,2023-2024,8,7,B,active
2eb2be9c-19fd-4413-b3e5-04107ace4b6c,2024-2025,9,7,B,active
778ea087-c8b5-402d-8ac3-0b81b3ed455b,2022-2023,7,7,B,active
778ea087-c8b5-402d-8ac3-0b81b3ed455b,2023-2024,8,7,B,active
778ea087-c8b5-402d-8ac3-0b81b3ed455b,2024-2025,9,7,B,active
6e300365-1af4-495a-945e-adf430a52523,2022-2023,7,7,B,active
6e300365-1af4-495a-945e-adf430a52523,2023-2024,8,7,B,active
6e300365-1af4-495a-945e-adf430a52523,2024-2025,9,7,B,active
a1e01234-af95-456b-bbab-d5ef50f4fc6f,2022-2023,7,7,B,active
a1e01234-af95-456b-bbab-d5ef50f4fc6f,2023-2024,8,7,B,active
a1e01234-af95-456b-bbab-d5ef50f4fc6f,2024-2025,9,7,B,active
48e8d01c-6dc3-4bd7-9c3f-ecb84f85e0bb,2022-2023,7,7,B,active
48e8d01c-6dc3-4bd7-9c3f-ecb84f85e0bb,2023-2024,8,7,B,active
48e8d01c-6dc3-4bd7-9c3f-ecb84f85e0bb,2024-2025,9,7,B,active
9b90b729-91fb-4cbb-8b20-2c7644905e43,2022-2023,7,7,B,active
9b90b729-91fb-4cbb-8b20-2c7644905e43,2023-2024,8,7,B,active
9b90b729-91fb-4cbb-8b20-2c7644905e43,2024-2025,9,7,B,active
3cb7557e-feb5-4cb2-bbfe-0f8ca19c8d5b,2022-2023,7,7,B,active
3cb7557e-feb5-4cb2-bbfe-0f8ca19c8d5b,2023-2024,8,7,B,active
3cb7557e-feb5-4cb2-bbfe-0f8ca19c8d5b,2024-2025,9,7,B,active
819e1ec3-a41a-435d-ae83-459403c238e9,2022-2023,7,7,B,active
819e1ec3-a41a-435d-ae83-459403c238e9,2023-2024,8,7,B,active
819e1ec3-a41a-435d-ae83-459403c238e9,2024-2025,9,7,B,active
64a41e36-d282-424f-9e8e-265531f7eee6,2022-2023,7,7,B,active
64a41e36-d282-424f-9e8e-265531f7eee6,2023-2024,8,7,B,active
64a41e36-d282-424f-9e8e-265531f7eee6,2024-2025,9,7,B,active
17b41811-786b-4823-86fb-d71b31763e9b,2022-2023,7,7,B,active
17b41811-786b-4823-86fb-d71b31763e9b,2023-2024,8,7,B,active
17b41811-786b-4823-86fb-d71b31763e9b,2024-2025,9,7,B,active
0edf8d9c-0172-4f0b-bd65-9b6d0e4c2daa,2022-2023,7,7,B,active
0edf8d9c-0172-4f0b-bd65-9b6d0e4c2daa,2023-2024,8,7,B,active
0edf8d9c-0172-4f0b-bd65-9b6d0e4c2daa,2024-2025,9,7,B,active
e24621b1-9754-423d-9d77-8565c9599d53,2022-2023,7,7,B,active
e24621b1-9754-423d-9d77-8565c9599d53,2023-2024,8,7,B,active
e24621b1-9754-423d-9d77-8565c9599d53,2024-2025,9,7,B,active
6952158d-cde6-4bea-9ba2-71e99a932531,2022-2023,7,7,B,active
6952158d-cde6-4bea-9ba2-71e99a932531,2023-2024,8,7,B,active
6952158d-cde6-4bea-9ba2-71e99a932531,2024-2025,9,7,B,active
9b6d2b9c-ddce-4e3e-a808-2d16ba76a2ef,2022-2023,7,7,C,active
9b6d2b9c-ddce-4e3e-a808-2d16ba76a2ef,2023-2024,8,7,C,active
9b6d2b9c-ddce-4e3e-a808-2d16ba76a2ef,2024-2025,9,7,C,active
c3685a61-1611-4600-82d1-adad32ed50b3,2022-2023,7,7,C,active
c3685a61-1611-4600-82d1-adad32ed50b3,2023-2024,8,7,C,active
c3685a61-1611-4600-82d1-adad32ed50b3,2024-2025,9,7,C,active
17eeb27e-41fe-4b6e-9b33-6772c1fb7b61,2022-2023,7,7,C,active
17eeb27e-41fe-4b6e-9b33-6772c1fb7b61,2023-2024,8,7,C,active
17eeb27e-41fe-4b6e-9b33-6772c1fb7b61,2024-2025,9,7,C,active
b6b48d51-e44a-4aab-ba1e-559c6ccee8ee,2022-2023,7,7,C,active
b6b48d51-e44a-4aab-ba1e-559c6ccee8ee,2023-2024,8,7,C,active
b6b48d51-e44a-4aab-ba1e-559c6ccee8ee,2024-2025,9,7,C,active
6bc426fd-4cff-4f1f-999b-11375e9698a4,2022-2023,7,7,C,active
6bc426fd-4cff-4f1f-999b-11375e9698a4,2023-2024,8,7,C,active
6bc426fd-4cff-4f1f-999b-11375e9698a4,2024-2025,9,7,C,active
9aeeaba5-1642-4f49-a716-5a29b7b64389,2022-2023,7,7,C,active
9aeeaba5-1642-4f49-a716-5a29b7b64389,2023-2024,8,7,C,active
9aeeaba5-1642-4f49-a716-5a29b7b64389,2024-2025,9,7,C,active
cb8b4bb6-5ab6-4e3b-9270-8c4953eae8c7,2022-2023,7,7,C,active
cb8b4bb6-5ab6-4e3b-9270-8c4953eae8c7,2023-2024,8,7,C,active
cb8b4bb6-5ab6-4e3b-9270-8c4953eae8c7,2024-2025,9,7,C,active
3b6bf0c7-3edd-4763-bafa-f310041adb90,2022-2023,7,7,C,active
3b6bf0c7-3edd-4763-bafa-f310041adb90,2023-2024,8,7,C,active
3b6bf0c7-3edd-4763-bafa-f310041adb90,2024-2025,9,7,C,active
b334f4d7-c68f-4796-8786-ed8e1462dba7,2022-2023,7,7,C,active
b334f4d7-c68f-4796-8786-ed8e1462dba7,2023-2024,8,7,C,active
b334f4d7-c68f-4796-8786-ed8e1462dba7,2024-2025,9,7,C,active
8dce8933-91be-4e98-af3c-361107e1b287,2022-2023,7,7,C,active
8dce8933-91be-4e98-af3c-361107e1b287,2023-2024,8,7,C,active
8dce8933-91be-4e98-af3c-361107e1b287,2024-2025,9,7,C,active
659da457-c320-4715-9e05-b48ffe976959,2022-2023,7,7,C,active
659da457-c320-4715-9e05-b48ffe976959,2023-2024,8,7,C,active
659da457-c320-4715-9e05-b48ffe976959,2024-2025,9,7,C,active
3a015333-ecc0-4f7e-8b3e-eb038e1eb260,2022-2023,7,7,C,active
3a015333-ecc0-4f7e-8b3e-eb038e1eb260,2023-2024,8,7,C,active
3a015333-ecc0-4f7e-8b3e-eb038e1eb260,2024-2025,9,7,C,active
4b055117-55b0-4c51-ac5d-c43be5380c5b,2022-2023,7,7,C,active
4b055117-55b0-4c51-ac5d-c43be5380c5b,2023-2024,8,7,C,active
4b055117-55b0-4c51-ac5d-c43be5380c5b,2024-2025,9,7,C,active
f61f2ba8-c7b2-46fa-b62b-3b6b2899a250,2022-2023,7,7,C,active
f61f2ba8-c7b2-46fa-b62b-3b6b2899a250,2023-2024,8,7,C,active
f61f2ba8-c7b2-46fa-b62b-3b6b2899a250,2024-2025,9,7,C,active
a909a499-14d9-4a1b-b1ce-0d877ff2b174,2022-2023,7,7,C,active
a909a499-14d9-4a1b-b1ce-0d877ff2b174,2023-2024,8,7,C,active
a909a499-14d9-4a1b-b1ce-0d877ff2b174,2024-2025,9,7,C,active
0cc1957a-0751-4fa3-885d-a6b8008846aa,2023-2024,7,7,A,active
0cc1957a-0751-4fa3-885d-a6b8008846aa,2024-2025,8,7,A,active
b10f4c17-9904-41b3-a7ba-8d6f84a5d69c,2023-2024,7,7,A,active
b10f4c17-9904-41b3-a7ba-8d6f84a5d69c,2024-2025,8,7,A,active
f704ed26-90c7-4fde-abf4-adf551d96a0e,2023-2024,7,7,A,active
f704ed26-90c7-4fde-abf4-adf551d96a0e,2024-2025,8,7,A,active
b44c7757-942e-4930-8f5b-abcc11107a3e,2023-2024,7,7,A,active
b44c7757-942e-4930-8f5b-abcc11107a3e,2024-2025,8,7,A,active
db59d03a-1122-4032-b654-2bdde47f1154,2023-2024,7,7,A,active
db59d03a-1122-4032-b654-2bdde47f1154,2024-2025,8,7,A,active
13c3217b-4a2b-4ee0-8c6a-38389261de2b,2023-2024,7,7,A,active
13c3217b-4a2b-4ee0-8c6a-38389261de2b,2024-2025,8,7,A,active
390425aa-bde0-4b8b-b794-9ea5bcfeb62d,2023-2024,7,7,A,active
390425aa-bde0-4b8b-b794-9ea5bcfeb62d,2024-2025,8,7,A,active
a11e7f09-5b75-465a-9b4f-48969c9fb7e9,2023-2024,7,7,A,active
a11e7f09-5b75-465a-9b4f-48969c9fb7e9,2024-2025,8,7,A,active
10ccaacb-f8c7-4cca-bb51-5f0f748af3cb,2023-2024,7,7,A,active
10ccaacb-f8c7-4cca-bb51-5f0f748af3cb,2024-2025,8,7,A,active
fcfc9bd7-f4b3-4b7a-9b15-3937c2a84a99,2023-2024,7,7,A,active
fcfc9bd7-f4b3-4b7a-9b15-3937c2a84a99,2024-2025,8,7,A,active
1997fd62-5434-4a98-a842-b2c611676540,2023-2024,7,7,A,active
1997fd62-5434-4a98-a842-b2c611676540,2024-2025,8,7,A,active
3e51c354-4c85-4049-b0e0-098e3e61d3c2,2023-2024,7,7,A,active
3e51c354-4c85-4049-b0e0-098e3e61d3c2,2024-2025,8,7,A,active
de6cc2d2-dafe-49b9-9e03-c2ecbc74c2e4,2023-2024,7,7,A,active
de6cc2d2-dafe-49b9-9e03-c2ecbc74c2e4,2024-2025,8,7,A,active
4724991c-2e3e-4f2f-81ee-859259aff8f5,2023-2024,7,7,A,active
4724991c-2e3e-4f2f-81ee-859259aff8f5,2024-2025,8,7,A,active
abb2e997-6f55-4482-9f86-66c4a179f5f3,2023-2024,7,7,A,active
abb2e997-6f55-4482-9f86-66c4a179f5f3,2024-2025,8,7,A,active
d9d6d6fc-457a-43c2-8ce5-f94ca4d05f1c,2023-2024,7,7,B,active
d9d6d6fc-457a-43c2-8ce5-f94ca4d05f1c,2024-2025,8,7,B,active
bf89e1de-d842-4af7-8a72-87f9db622a6d,2023-2024,7,7,B,active
bf89e1de-d842-4af7-8a72-87f9db622a6d,2024-2025,8,7,B,active
1bf56a6d-44c6-4751-81fe-c059db5837c8,2023-2024,7,7,B,active
1bf56a6d-44c6-4751-81fe-c059db5837c8,2024-2025,8,7,B,active
a054d268-18cb-43de-809f-69aec257a067,2023-2024,7,7,B,active
a054d268-18cb-43de-809f-69aec257a067,2024-2025,8,7,B,active
99b06eb6-a2e5-4804-afef-a417acc8c896,2023-2024,7,7,B,active
99b06eb6-a2e5-4804-afef-a417acc8c896,2024-2025,8,7,B,active
24f4fb85-9d14-457d-8ac5-dcbaeabe436d,2023-2024,7,7,B,active
24f4fb85-9d14-457d-8ac5-dcbaeabe436d,2024-2025,8,7,B,active
e0753cc6-f1bf-49ed-9042-a9ba52f583e4,2023-2024,7,7,B,active
e0753cc6-f1bf-49ed-9042-a9ba52f583e4,2024-2025,8,7,B,active
c044a09a-bab9-4b3a-9c8f-56fad20a7608,2023-2024,7,7,B,active
c044a09a-bab9-4b3a-9c8f-56fad20a7608,2024-2025,8,7,B,active
f7f57769-db69-493f-be09-1af4091b7df7,2023-2024,7,7,B,active
f7f57769-db69-493f-be09-1af4091b7df7,2024-2025,8,7,B,active
2fad8742-c959-4aae-a000-e36de8c3122e,2023-2024,7,7,B,active
2fad8742-c959-4aae-a000-e36de8c3122e,2024-2025,8,7,B,active
48ddfb5c-118d-42ba-b469-5e40967ff504,2023-2024,7,7,B,active
48ddfb5c-118d-42ba-b469-5e40967ff504,2024-2025,8,7,B,active
fd800397-c64b-4f9e-9653-542e2f591c9c,2023-2024,7,7,B,active
fd800397-c64b-4f9e-9653-542e2f591c9c,2024-2025,8,7,B,active
2fc51dd6-5c62-49bc-b88c-b9eb1f13e9c7,2023-2024,7,7,B,active
2fc51dd6-5c62-49bc-b88c-b9eb1f13e9c7,2024-2025,8,7,B,active
53f1e6a1-4912-4efa-af69-1baf7ba277fb,2023-2024,7,7,B,active
53f1e6a1-4912-4efa-af69-1baf7ba277fb,2024-2025,8,7,B,active
d4dc8336-9679-4b70-8d14-2d21ec799a20,2023-2024,7,7,B,active
d4dc8336-9679-4b70-8d14-2d21ec799a20,2024-2025,8,7,B,active
52d6c531-d4fd-4242-bcde-843e5fca3d30,2023-2024,7,7,C,active
52d6c531-d4fd-4242-bcde-843e5fca3d30,2024-2025,8,7,C,active
ac7be2a2-265c-4976-8ca0-fd56a3838794,2023-2024,7,7,C,active
ac7be2a2-265c-4976-8ca0-fd56a3838794,2024-2025,8,7,C,active
abea7f8b-8429-4efb-b1b5-d54a6e66e987,2023-2024,7,7,C,active
abea7f8b-8429-4efb-b1b5-d54a6e66e987,2024-2025,8,7,C,active
e4839483-52e0-4aba-9674-de2f1be6c57f,2023-2024,7,7,C,active
e4839483-52e0-4aba-9674-de2f1be6c57f,2024-2025,8,7,C,active
58150e5b-ecdc-4af3-9d89-2589b5f93289,2023-2024,7,7,C,active
58150e5b-ecdc-4af3-9d89-2589b5f93289,2024-2025,8,7,C,active
195e33f4-ce7c-4cc3-b077-4b011441dfab,2023-2024,7,7,C,active
195e33f4-ce7c-4cc3-b077-4b011441dfab,2024-2025,8,7,C,active
78a413b1-a302-429c-beae-d74aca75d220,2023-2024,7,7,C,active
78a413b1-a302-429c-beae-d74aca75d220,2024-2025,8,7,C,active
45d52aac-737c-4408-977b-5eb95f0d0651,2023-2024,7,7,C,active
45d52aac-737c-4408-977b-5eb95f0d0651,2024-2025,8,7,C,active
043edbab-e1b9-49ab-baf3-00336ff48c36,2023-2024,7,7,C,active
043edbab-e1b9-49ab-baf3-00336ff48c36,2024-2025,8,7,C,active
69b44190-fc1c-4602-92a1-9b7503fe698d,2023-2024,7,7,C,active
69b44190-fc1c-4602-92a1-9b7503fe698d,2024-2025,8,7,C,active
7fd02378-ccb3-4f87-9301-6e2fd5081535,2023-2024,7,7,C,active
7fd02378-ccb3-4f87-9301-6e2fd5081535,2024-2025,8,7,C,active
3e50eb0e-e429-48f3-8938-ddc2148a6a90,2023-2024,7,7,C,active
3e50eb0e-e429-48f3-8938-ddc2148a6a90,2024-2025,8,7,C,active
4d3ed81a-9aa4-4e20-b43b-5b9690ebb257,2023-2024,7,7,C,active
4d3ed81a-9aa4-4e20-b43b-5b9690ebb257,2024-2025,8,7,C,active
eb9c69b3-a9ba-41a6-87f6-da8751d3e168,2023-2024,7,7,C,active
eb9c69b3-a9ba-41a6-87f6-da8751d3e168,2024-2025,8,7,C,active
6a260288-b13a-45d1-bead-8610f365e54e,2023-2024,7,7,C,active
6a260288-b13a-45d1-bead-8610f365e54e,2024-2025,8,7,C,active
b15684a3-0908-41ac-ac20-3bface5f8ed2,2024-2025,7,7,A,active
ea0d18cb-681d-45c4-8f09-26f88a6e9bc4,2024-2025,7,7,A,active
db489c7e-3be0-4984-a132-687cac789dae,2024-2025,7,7,A,active
dc2c09a8-303e-4bf5-ba37-6376127bf50d,2024-2025,7,7,A,active
dca86c55-d850-4d26-83f1-abe12e971810,2024-2025,7,7,A,active
3203852c-5864-4b3c-b53b-e622cb8c6988,2024-2025,7,7,A,active
fd761f52-218e-4803-a6f9-0c7bc6d5ca9d,2024-2025,7,7,A,active
717ee598-df2a-43dc-a7cc-2f3506e633b6,2024-2025,7,7,A,active
c5bf30b5-42b8-4af0-a2c0-60d8da2ff309,2024-2025,7,7,A,active
ce31426c-217d-4592-98de-4a4eef5979e9,2024-2025,7,7,A,active
65393fd9-5f1f-4e29-a55d-bd677ccda9c4,2024-2025,7,7,A,active
1fba1252-d7f3-4b7f-bdb3-14b092c6a51e,2024-2025,7,7,A,active
73abf70f-2fef-4983-b956-49fc2826748e,2024-2025,7,7,A,active
b6274717-b47b-4b25-b3dd-551014f48c65,2024-2025,7,7,A,active
ec8f5711-3e9d-4869-a44e-75823632927c,2024-2025,7,7,A,active
dc8f768e-5757-4778-a015-cd2c5cb73950,2024-2025,7,7,B,active
6db58429-db35-4162-9636-91d512260341,2024-2025,7,7,B,active
6ce6b271-1775-4587-ae4f-a2cd1a20704d,2024-2025,7,7,B,active
355d490e-709c-4419-9638-0c36229ee10a,2024-2025,7,7,B,active
9dfd8c65-18d0-4842-8cb2-98d06fdde2bb,2024-2025,7,7,B,active
d1bf0139-9002-48a7-a166-4d4b2922ea8b,2024-2025,7,7,B,active
e99ceae8-8157-42d3-99ed-a1cfc7c4251a,2024-2025,7,7,B,active
300f3c61-c146-4dc2-8e33-6db0090d5a38,2024-2025,7,7,B,active
d913aff6-754c-498d-95e5-403184e228d7,2024-2025,7,7,B,active
2dc52a53-ff6f-4b33-bb9e-da403bac8c3c,2024-2025,7,7,B,active
c959f594-c788-4408-82f8-6b0890686b28,2024-2025,7,7,B,active
e7c60af5-d3c2-4ade-b55e-fe8efe8513af,2024-2025,7,7,B,active
a6c6fa4f-b5d3-41b4-ae91-39cb929b8c6d,2024-2025,7,7,B,active
5efdd789-461c-481c-8057-499baf9356e0,2024-2025,7,7,B,active
74df4f54-4f69-4bcb-9f96-8a89ab3aeb4c,2024-2025,7,7,B,active
2d54a659-9b9b-464f-ab6c-5a300ee1a07d,2024-2025,7,7,C,active
76810c09-44be-4da9-8017-b1cdba240d9f,2024-2025,7,7,C,active
f926d5f4-c0e9-446c-b806-b5df7fc51128,2024-2025,7,7,C,active
876002a2-3b89-47fd-b916-65f6c92adc73,2024-2025,7,7,C,active
82284926-4f82-4c03-8e3d-6b3691a185b7,2024-2025,7,7,C,active
474c18dd-b149-4650-9c6a-8e35441986a7,2024-2025,7,7,C,active
c93144e3-8cb8-4ac2-8968-0e88ccb8a735,2024-2025,7,7,C,active
b1a5a700-5f9c-47bb-860d-70b5561c97c3,2024-2025,7,7,C,active
f4068980-c35b-4859-9fee-6b792aaa48d5,2024-2025,7,7,C,active
acf56a66-6c8b-437c-97e1-1e428cb0e354,2024-2025,7,7,C,active
c49465bb-1140-4e1f-8275-07d26325a4f9,2024-2025,7,7,C,active
72c04a50-f203-4b88-8914-e7d8f3acf94d,2024-2025,7,7,C,active
0d399ff3-89d2-401a-9d72-6cd4d853ce40,2024-2025,7,7,C,active
379425ea-046b-446c-89e5-742aad9cd13b,2024-2025,7,7,C,active
fdce04ca-7ef6-4765-9199-2703ef2e78b8,2024-2025,7,7,C,active
