student_id,academic_year,flag_name,flag_type
cd857b15-3bd1-48b9-bd9a-e29e02440100,2023-2024,Speech/Language Need,static
cd857b15-3bd1-48b9-bd9a-e29e02440100,2024-2025,Speech/Language Need,static
ce31426c-217d-4592-98de-4a4eef5979e9,2024-2025,Dyslexia,static
ce3150df-e4bd-4479-9759-0fd315e4d1d6,2021-2022,EHCP,static
ce3150df-e4bd-4479-9759-0fd315e4d1d6,2022-2023,EHCP,static
ce3150df-e4bd-4479-9759-0fd315e4d1d6,2023-2024,EHCP,static
ce3150df-e4bd-4479-9759-0fd315e4d1d6,2024-2025,EHCP,static
ce6b106f-5a3a-44cd-98e6-8023f80adf0d,2020-2021,Visual Impairment,static
ce6b106f-5a3a-44cd-98e6-8023f80adf0d,2021-2022,Visual Impairment,static
ce6b106f-5a3a-44cd-98e6-8023f80adf0d,2022-2023,Visual Impairment,static
ce6b106f-5a3a-44cd-98e6-8023f80adf0d,2023-2024,Visual Impairment,static
ce6b106f-5a3a-44cd-98e6-8023f80adf0d,2024-2025,Visual Impairment,static
cf47bf4f-e961-4332-87e6-71b3f045a214,2020-2021,Speech/Language Need,static
cf47bf4f-e961-4332-87e6-71b3f045a214,2021-2022,Speech/Language Need,static
cf47bf4f-e961-4332-87e6-71b3f045a214,2022-2023,Speech/Language Need,static
cf47bf4f-e961-4332-87e6-71b3f045a214,2023-2024,Speech/Language Need,static
cf47bf4f-e961-4332-87e6-71b3f045a214,2024-2025,Speech/Language Need,static
d03e82db-2717-42e5-b43f-a7c98472224e,2021-2022,Adopted,static
d03e82db-2717-42e5-b43f-a7c98472224e,2022-2023,Adopted,static
d03e82db-2717-42e5-b43f-a7c98472224e,2023-2024,Adopted,static
d03e82db-2717-42e5-b43f-a7c98472224e,2024-2025,Adopted,static
d24ae3d3-10d6-4821-87fa-5b24ac2c9084,2021-2022,EAL,static
d24ae3d3-10d6-4821-87fa-5b24ac2c9084,2022-2023,EAL,static
d24ae3d3-10d6-4821-87fa-5b24ac2c9084,2023-2024,EAL,static
d24ae3d3-10d6-4821-87fa-5b24ac2c9084,2024-2025,EAL,static
d24ae3d3-10d6-4821-87fa-5b24ac2c9084,2021-2022,Looked After Child (LAC),static
d24ae3d3-10d6-4821-87fa-5b24ac2c9084,2022-2023,Looked After Child (LAC),static
d24ae3d3-10d6-4821-87fa-5b24ac2c9084,2023-2024,Looked After Child (LAC),static
d24ae3d3-10d6-4821-87fa-5b24ac2c9084,2024-2025,Looked After Child (LAC),static
d4dc8336-9679-4b70-8d14-2d21ec799a20,2023-2024,Young Carer,static
d4dc8336-9679-4b70-8d14-2d21ec799a20,2024-2025,Young Carer,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2020-2021,Adopted,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2021-2022,Adopted,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2022-2023,Adopted,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2023-2024,Adopted,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2024-2025,Adopted,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2020-2021,ADHD Diagnosis,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2021-2022,ADHD Diagnosis,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2022-2023,ADHD Diagnosis,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2023-2024,ADHD Diagnosis,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2024-2025,ADHD Diagnosis,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2020-2021,Dyslexia,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2021-2022,Dyslexia,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2022-2023,Dyslexia,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2023-2024,Dyslexia,static
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2024-2025,Dyslexia,static
da8ba648-e39c-42ff-9399-5d3153ce58a1,2021-2022,Gifted & Talented,static
da8ba648-e39c-42ff-9399-5d3153ce58a1,2022-2023,Gifted & Talented,static
da8ba648-e39c-42ff-9399-5d3153ce58a1,2023-2024,Gifted & Talented,static
da8ba648-e39c-42ff-9399-5d3153ce58a1,2024-2025,Gifted & Talented,static
daba6c3f-7726-4a59-ab61-d1bedf74a590,2021-2022,Speech/Language Need,static
daba6c3f-7726-4a59-ab61-d1bedf74a590,2022-2023,Speech/Language Need,static
daba6c3f-7726-4a59-ab61-d1bedf74a590,2023-2024,Speech/Language Need,static
daba6c3f-7726-4a59-ab61-d1bedf74a590,2024-2025,Speech/Language Need,static
db8fe274-bbb5-4b39-9e3f-63e646c98774,2022-2023,Free School Meals,static
db8fe274-bbb5-4b39-9e3f-63e646c98774,2023-2024,Free School Meals,static
db8fe274-bbb5-4b39-9e3f-63e646c98774,2024-2025,Free School Meals,static
dc2c09a8-303e-4bf5-ba37-6376127bf50d,2024-2025,ADHD Diagnosis,static
dc8f768e-5757-4778-a015-cd2c5cb73950,2024-2025,Adopted,static
dc8f768e-5757-4778-a015-cd2c5cb73950,2024-2025,Transport Assistance,static
e0753cc6-f1bf-49ed-9042-a9ba52f583e4,2023-2024,ASC Diagnosis,static
e0753cc6-f1bf-49ed-9042-a9ba52f583e4,2024-2025,ASC Diagnosis,static
e24621b1-9754-423d-9d77-8565c9599d53,2022-2023,Pupil Premium,static
e24621b1-9754-423d-9d77-8565c9599d53,2023-2024,Pupil Premium,static
e24621b1-9754-423d-9d77-8565c9599d53,2024-2025,Pupil Premium,static
e4839483-52e0-4aba-9674-de2f1be6c57f,2023-2024,Adopted,static
e4839483-52e0-4aba-9674-de2f1be6c57f,2024-2025,Adopted,static
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2020-2021,Looked After Child (LAC),static
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2021-2022,Looked After Child (LAC),static
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2022-2023,Looked After Child (LAC),static
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2023-2024,Looked After Child (LAC),static
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2024-2025,Looked After Child (LAC),static
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2020-2021,Autism Spectrum (ASC),static
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2021-2022,Autism Spectrum (ASC),static
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2022-2023,Autism Spectrum (ASC),static
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2023-2024,Autism Spectrum (ASC),static
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2024-2025,Autism Spectrum (ASC),static
e99ceae8-8157-42d3-99ed-a1cfc7c4251a,2024-2025,Adopted,static
e99ceae8-8157-42d3-99ed-a1cfc7c4251a,2024-2025,Autism Spectrum (ASC),static
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2019-2020,Dyslexia,static
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2020-2021,Dyslexia,static
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2021-2022,Dyslexia,static
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2022-2023,Dyslexia,static
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2023-2024,Dyslexia,static
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2024-2025,Dyslexia,static
eb9c69b3-a9ba-41a6-87f6-da8751d3e168,2023-2024,Free School Meals,static
eb9c69b3-a9ba-41a6-87f6-da8751d3e168,2024-2025,Free School Meals,static
ec19a40a-6c78-445f-883a-fcfe4a80b6f0,2021-2022,Refugee/Asylum Seeker,static
ec19a40a-6c78-445f-883a-fcfe4a80b6f0,2022-2023,Refugee/Asylum Seeker,static
ec19a40a-6c78-445f-883a-fcfe4a80b6f0,2023-2024,Refugee/Asylum Seeker,static
ec19a40a-6c78-445f-883a-fcfe4a80b6f0,2024-2025,Refugee/Asylum Seeker,static
ec19a40a-6c78-445f-883a-fcfe4a80b6f0,2021-2022,Autism Spectrum (ASC),static
ec19a40a-6c78-445f-883a-fcfe4a80b6f0,2022-2023,Autism Spectrum (ASC),static
ec19a40a-6c78-445f-883a-fcfe4a80b6f0,2023-2024,Autism Spectrum (ASC),static
ec19a40a-6c78-445f-883a-fcfe4a80b6f0,2024-2025,Autism Spectrum (ASC),static
ec1f6046-2425-416d-a7fc-8df97b95de0d,2021-2022,Autism Spectrum (ASC),static
ec1f6046-2425-416d-a7fc-8df97b95de0d,2022-2023,Autism Spectrum (ASC),static
ec1f6046-2425-416d-a7fc-8df97b95de0d,2023-2024,Autism Spectrum (ASC),static
ec1f6046-2425-416d-a7fc-8df97b95de0d,2024-2025,Autism Spectrum (ASC),static
ef759656-ebbe-4f75-8934-dfc4a7931477,2022-2023,Adopted,static
ef759656-ebbe-4f75-8934-dfc4a7931477,2023-2024,Adopted,static
ef759656-ebbe-4f75-8934-dfc4a7931477,2024-2025,Adopted,static
f01d2976-14b0-47d4-ac0a-947335be7d1b,2019-2020,Refugee/Asylum Seeker,static
f01d2976-14b0-47d4-ac0a-947335be7d1b,2020-2021,Refugee/Asylum Seeker,static
f01d2976-14b0-47d4-ac0a-947335be7d1b,2021-2022,Refugee/Asylum Seeker,static
f01d2976-14b0-47d4-ac0a-947335be7d1b,2022-2023,Refugee/Asylum Seeker,static
f01d2976-14b0-47d4-ac0a-947335be7d1b,2023-2024,Refugee/Asylum Seeker,static
f01d2976-14b0-47d4-ac0a-947335be7d1b,2024-2025,Refugee/Asylum Seeker,static
f3c87fd8-b238-4540-bedb-fec1a5623589,2019-2020,Visual Impairment,static
f3c87fd8-b238-4540-bedb-fec1a5623589,2020-2021,Visual Impairment,static
f3c87fd8-b238-4540-bedb-fec1a5623589,2021-2022,Visual Impairment,static
f3c87fd8-b238-4540-bedb-fec1a5623589,2022-2023,Visual Impairment,static
f3c87fd8-b238-4540-bedb-fec1a5623589,2023-2024,Visual Impairment,static
f3c87fd8-b238-4540-bedb-fec1a5623589,2024-2025,Visual Impairment,static
f3c87fd8-b238-4540-bedb-fec1a5623589,2019-2020,Free School Meals,static
f3c87fd8-b238-4540-bedb-fec1a5623589,2020-2021,Free School Meals,static
f3c87fd8-b238-4540-bedb-fec1a5623589,2021-2022,Free School Meals,static
f3c87fd8-b238-4540-bedb-fec1a5623589,2022-2023,Free School Meals,static
f3c87fd8-b238-4540-bedb-fec1a5623589,2023-2024,Free School Meals,static
f3c87fd8-b238-4540-bedb-fec1a5623589,2024-2025,Free School Meals,static
f4068980-c35b-4859-9fee-6b792aaa48d5,2024-2025,Refugee/Asylum Seeker,static
f4068980-c35b-4859-9fee-6b792aaa48d5,2024-2025,Looked After Child (LAC),static
f4068980-c35b-4859-9fee-6b792aaa48d5,2024-2025,Visual Impairment,static
f61f2ba8-c7b2-46fa-b62b-3b6b2899a250,2022-2023,Adopted,static
f61f2ba8-c7b2-46fa-b62b-3b6b2899a250,2023-2024,Adopted,static
f61f2ba8-c7b2-46fa-b62b-3b6b2899a250,2024-2025,Adopted,static
f61f2ba8-c7b2-46fa-b62b-3b6b2899a250,2022-2023,Hearing Impairment,static
f61f2ba8-c7b2-46fa-b62b-3b6b2899a250,2023-2024,Hearing Impairment,static
f61f2ba8-c7b2-46fa-b62b-3b6b2899a250,2024-2025,Hearing Impairment,static
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2019-2020,Dyslexia,static
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2020-2021,Dyslexia,static
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2021-2022,Dyslexia,static
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2022-2023,Dyslexia,static
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2023-2024,Dyslexia,static
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2024-2025,Dyslexia,static
f704ed26-90c7-4fde-abf4-adf551d96a0e,2023-2024,Gifted & Talented,static
f704ed26-90c7-4fde-abf4-adf551d96a0e,2024-2025,Gifted & Talented,static
f704ed26-90c7-4fde-abf4-adf551d96a0e,2023-2024,Free School Meals,static
f704ed26-90c7-4fde-abf4-adf551d96a0e,2024-2025,Free School Meals,static
f7f57769-db69-493f-be09-1af4091b7df7,2023-2024,Visual Impairment,static
f7f57769-db69-493f-be09-1af4091b7df7,2024-2025,Visual Impairment,static
f926d5f4-c0e9-446c-b806-b5df7fc51128,2024-2025,Transport Assistance,static
f99d6e0a-5c99-4c79-add2-11b2de834b02,2021-2022,Gifted & Talented,static
f99d6e0a-5c99-4c79-add2-11b2de834b02,2022-2023,Gifted & Talented,static
f99d6e0a-5c99-4c79-add2-11b2de834b02,2023-2024,Gifted & Talented,static
f99d6e0a-5c99-4c79-add2-11b2de834b02,2024-2025,Gifted & Talented,static
fb52702a-fd01-4528-ab93-ad6fd8f063b3,2021-2022,Visual Impairment,static
fb52702a-fd01-4528-ab93-ad6fd8f063b3,2022-2023,Visual Impairment,static
fb52702a-fd01-4528-ab93-ad6fd8f063b3,2023-2024,Visual Impairment,static
fb52702a-fd01-4528-ab93-ad6fd8f063b3,2024-2025,Visual Impairment,static
fb52702a-fd01-4528-ab93-ad6fd8f063b3,2021-2022,Speech/Language Need,static
fb52702a-fd01-4528-ab93-ad6fd8f063b3,2022-2023,Speech/Language Need,static
fb52702a-fd01-4528-ab93-ad6fd8f063b3,2023-2024,Speech/Language Need,static
fb52702a-fd01-4528-ab93-ad6fd8f063b3,2024-2025,Speech/Language Need,static
fbd355cf-e932-49d8-8f72-11538aa82a4c,2020-2021,Dyspraxia,static
fbd355cf-e932-49d8-8f72-11538aa82a4c,2021-2022,Dyspraxia,static
fbd355cf-e932-49d8-8f72-11538aa82a4c,2022-2023,Dyspraxia,static
fbd355cf-e932-49d8-8f72-11538aa82a4c,2023-2024,Dyspraxia,static
fbd355cf-e932-49d8-8f72-11538aa82a4c,2024-2025,Dyspraxia,static
fbd355cf-e932-49d8-8f72-11538aa82a4c,2020-2021,Free School Meals,static
fbd355cf-e932-49d8-8f72-11538aa82a4c,2021-2022,Free School Meals,static
fbd355cf-e932-49d8-8f72-11538aa82a4c,2022-2023,Free School Meals,static
fbd355cf-e932-49d8-8f72-11538aa82a4c,2023-2024,Free School Meals,static
fbd355cf-e932-49d8-8f72-11538aa82a4c,2024-2025,Free School Meals,static
fc949718-c36a-47a1-b416-b02eba37a035,2022-2023,Dyslexia,static
fc949718-c36a-47a1-b416-b02eba37a035,2023-2024,Dyslexia,static
fc949718-c36a-47a1-b416-b02eba37a035,2024-2025,Dyslexia,static
fcfc9bd7-f4b3-4b7a-9b15-3937c2a84a99,2023-2024,Dyspraxia,static
fcfc9bd7-f4b3-4b7a-9b15-3937c2a84a99,2024-2025,Dyspraxia,static
fdce04ca-7ef6-4765-9199-2703ef2e78b8,2024-2025,Free School Meals,static
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2019-2020,Child in Need Plan,dynamic
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2020-2021,Domestic Abuse Exposure,dynamic
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2021-2022,Substance Concern,dynamic
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2022-2023,Safeguarding Referral,dynamic
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2022-2023,Recent Move/Transition,dynamic
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2022-2023,Online Safety Concern,dynamic
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2023-2024,Bullying,dynamic
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2023-2024,CAMHS Referral,dynamic
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2024-2025,Bullying,dynamic
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2024-2025,CP Plan,dynamic
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2024-2025,Online Safety Concern,dynamic
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2024-2025,Financial Hardship,dynamic
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2024-2025,Medical Appointment Burden,dynamic
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2021-2022,Police Involvement,dynamic
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2022-2023,Bereavement,dynamic
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2022-2023,CP Plan,dynamic
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2022-2023,Police Involvement,dynamic
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2023-2024,Child in Need Plan,dynamic
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2024-2025,Recent Move/Transition,dynamic
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2019-2020,Bullying,dynamic
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2019-2020,CAMHS Referral,dynamic
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2019-2020,Self-Harm Concern,dynamic
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2020-2021,CP Plan,dynamic
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2020-2021,Substance Concern,dynamic
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2021-2022,Low Mood,dynamic
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2021-2022,Exclusion,dynamic
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2021-2022,Financial Hardship,dynamic
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2022-2023,CAMHS Referral,dynamic
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2022-2023,Housing Instability,dynamic
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2022-2023,Parental Separation,dynamic
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2023-2024,CAMHS Referral,dynamic
b2b56eeb-6544-449d-8501-38c81fd1a64c,2019-2020,Bullying,dynamic
b2b56eeb-6544-449d-8501-38c81fd1a64c,2019-2020,CAMHS Referral,dynamic
b2b56eeb-6544-449d-8501-38c81fd1a64c,2021-2022,Low Mood,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2019-2020,Young Carer Increased Duties,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2020-2021,Family Difficulty,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2021-2022,Low Mood,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2021-2022,Domestic Abuse Exposure,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2021-2022,Medical Appointment Burden,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2022-2023,Attendance < 90%,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2022-2023,Peer Conflict,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2022-2023,Online Safety Concern,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2022-2023,Substance Concern,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2023-2024,New Diagnosis,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2024-2025,Bereavement,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2024-2025,Self-Harm Concern,dynamic
cb89fc48-9013-42a3-9477-eed170e1a12e,2024-2025,Peer Conflict,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2019-2020,CP Plan,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2019-2020,Substance Concern,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2020-2021,Social Worker Involved,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2020-2021,CP Plan,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2021-2022,Exclusion,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2021-2022,Peer Conflict,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2022-2023,Low Mood,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2022-2023,Bullying,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2022-2023,Safeguarding Referral,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2022-2023,Online Safety Concern,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2023-2024,Safeguarding Referral,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2023-2024,Parental Separation,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2024-2025,Low Mood,dynamic
354a839f-d05b-4578-8c90-4851b6d266bd,2024-2025,Attendance < 80%,dynamic
acd1a447-c14e-4f08-837f-fe349cab58aa,2019-2020,Low Mood,dynamic
acd1a447-c14e-4f08-837f-fe349cab58aa,2019-2020,Safeguarding Referral,dynamic
acd1a447-c14e-4f08-837f-fe349cab58aa,2020-2021,Attendance < 90%,dynamic
acd1a447-c14e-4f08-837f-fe349cab58aa,2021-2022,Attendance < 90%,dynamic
acd1a447-c14e-4f08-837f-fe349cab58aa,2021-2022,Exclusion,dynamic
acd1a447-c14e-4f08-837f-fe349cab58aa,2023-2024,Exclusion,dynamic
acd1a447-c14e-4f08-837f-fe349cab58aa,2023-2024,Housing Instability,dynamic
acd1a447-c14e-4f08-837f-fe349cab58aa,2023-2024,Attendance < 80%,dynamic
acd1a447-c14e-4f08-837f-fe349cab58aa,2023-2024,Peer Conflict,dynamic
acd1a447-c14e-4f08-837f-fe349cab58aa,2023-2024,Medical Appointment Burden,dynamic
acd1a447-c14e-4f08-837f-fe349cab58aa,2024-2025,Safeguarding Referral,dynamic
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2019-2020,Low Mood,dynamic
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2019-2020,Bullying,dynamic
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2019-2020,Self-Harm Concern,dynamic
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2019-2020,Young Carer Increased Duties,dynamic
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2020-2021,Low Mood,dynamic
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2021-2022,Self-Harm Concern,dynamic
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2022-2023,Safeguarding Referral,dynamic
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2022-2023,Substance Concern,dynamic
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2023-2024,Substance Concern,dynamic
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2023-2024,Young Carer Increased Duties,dynamic
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2024-2025,Exclusion,dynamic
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2024-2025,CAMHS Referral,dynamic
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2019-2020,Safeguarding Referral,dynamic
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2019-2020,Family Difficulty,dynamic
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2019-2020,CP Plan,dynamic
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2021-2022,Attendance < 90%,dynamic
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2021-2022,Child in Need Plan,dynamic
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2021-2022,Parental Separation,dynamic
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2022-2023,Parental Separation,dynamic
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2022-2023,Young Carer Increased Duties,dynamic
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2023-2024,Peer Conflict,dynamic
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2023-2024,Financial Hardship,dynamic
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2024-2025,Bereavement,dynamic
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2024-2025,Recent Move/Transition,dynamic
0565ea1d-08d5-41b8-826c-73b31153a0f1,2020-2021,Safeguarding Referral,dynamic
0565ea1d-08d5-41b8-826c-73b31153a0f1,2020-2021,Substance Concern,dynamic
0565ea1d-08d5-41b8-826c-73b31153a0f1,2021-2022,Bereavement,dynamic
0565ea1d-08d5-41b8-826c-73b31153a0f1,2021-2022,Recent Move/Transition,dynamic
0565ea1d-08d5-41b8-826c-73b31153a0f1,2022-2023,Bullying,dynamic
0565ea1d-08d5-41b8-826c-73b31153a0f1,2023-2024,Family Difficulty,dynamic
0565ea1d-08d5-41b8-826c-73b31153a0f1,2024-2025,Low Mood,dynamic
0565ea1d-08d5-41b8-826c-73b31153a0f1,2024-2025,CAMHS Referral,dynamic
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2019-2020,CP Plan,dynamic
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2019-2020,Peer Conflict,dynamic
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2019-2020,Financial Hardship,dynamic
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2020-2021,New Diagnosis,dynamic
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2020-2021,Peer Conflict,dynamic
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2023-2024,Bullying,dynamic
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2023-2024,Substance Concern,dynamic
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2023-2024,Financial Hardship,dynamic
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2024-2025,Safeguarding Referral,dynamic
0b8dca40-6354-4d3a-9c93-fb1d42e8a06d,2019-2020,Police Involvement,dynamic
0b8dca40-6354-4d3a-9c93-fb1d42e8a06d,2019-2020,Online Safety Concern,dynamic
0b8dca40-6354-4d3a-9c93-fb1d42e8a06d,2019-2020,Young Carer Increased Duties,dynamic
0b8dca40-6354-4d3a-9c93-fb1d42e8a06d,2021-2022,Peer Conflict,dynamic
0b8dca40-6354-4d3a-9c93-fb1d42e8a06d,2022-2023,Substance Concern,dynamic
0b8dca40-6354-4d3a-9c93-fb1d42e8a06d,2024-2025,Safeguarding Referral,dynamic
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2019-2020,Safeguarding Referral,dynamic
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2019-2020,Financial Hardship,dynamic
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2020-2021,Bereavement,dynamic
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2020-2021,Child in Need Plan,dynamic
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2021-2022,Safeguarding Referral,dynamic
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2021-2022,Housing Instability,dynamic
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2021-2022,Peer Conflict,dynamic
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2022-2023,Exclusion,dynamic
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2022-2023,Recent Move/Transition,dynamic
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2023-2024,Attendance < 80%,dynamic
696b60ac-df8d-4081-98cb-9761056e89f6,2019-2020,Online Safety Concern,dynamic
696b60ac-df8d-4081-98cb-9761056e89f6,2020-2021,CAMHS Referral,dynamic
696b60ac-df8d-4081-98cb-9761056e89f6,2021-2022,Low Mood,dynamic
696b60ac-df8d-4081-98cb-9761056e89f6,2022-2023,New Diagnosis,dynamic
696b60ac-df8d-4081-98cb-9761056e89f6,2022-2023,Housing Instability,dynamic
696b60ac-df8d-4081-98cb-9761056e89f6,2022-2023,Domestic Abuse Exposure,dynamic
696b60ac-df8d-4081-98cb-9761056e89f6,2023-2024,CP Plan,dynamic
